Distance (Meters),Speed (m/s)
13135.29547,25.666666
13137.86308,24.8055553
13140.34303,24.4166679
13142.78559,24.0277786
13145.18778,23.6111107
13147.54832,23.2222214
13149.87139,22.6944447
13152.14028,21.1111107
13154.25216,19.4444447
13156.19613,18.5555573
13158.05124,18.166666
13159.86857,17.75
13161.64314,17.333334
13163.3771,16.916666
13165.06836,15.8611116
13166.65408,14.5
13168.10461,13.333333
13169.43762,12.8055563
13170.71864,12.3888893
13171.95723,11.9444447
13173.15138,11.4722223
13174.29903,11.0555553
13175.40431,10.5277786
13176.45748,9.9722233
13177.45445,9.5277777
13178.407,9.166666
13179.324,8.8888893
13180.21267,8.75
13181.08799,8.666667
13181.95445,8.7222223
13182.82646,8.8611107
13183.71289,9.0555563
13184.61823,9.1944456
13185.53801,9.333334
13186.47112,9.500001
13187.42088,9.7222223
13188.39346,9.9722233
13189.39044,10.8611116
13190.47695,11.6944447
13191.64611,12.1944447
13192.86526,12.5555563
13194.12127,12.9444456
13195.4154,13.333333
13196.74922,13.7222223
13198.12111,14.000001
13199.52077,14.25
13200.94629,14.4722223
13202.39316,14.6944447
13203.86314,14.9444447
13205.35722,15.3611116
13206.89296,15.9444456
13208.48798,16.6111107
13210.14869,17.75
13211.92434,19.0000019
13213.82388,19.6944466
13215.79284,20
13217.79357,20.333334
13219.82641,20.6666679
13221.89383,21
13223.99332,21.5
13226.1428,22.0833321
13228.35194,22.6944447
13230.62083,23.2222214
13232.9439,23.75
13235.31832,24.2500019
13237.74273,24.6944447
13240.21308,25.166666
13242.72913,26.083334
13245.33842,27.0277786
13248.04054,27.6666679
13250.80653,28.1111126
13253.61867,28.583334
13256.4763,29
13259.37737,29.3888893
13262.31554,29.7777805
13265.29259,30.1388893
13268.30758,30.5277786
13271.35961,30.666666
13274.4274,30.833334
13277.50998,30.9999981
13280.60923,31.166666
13283.72703,31.333334
13286.8596,31.5277786
13290.01354,31.4722233
13293.15999,31.3611107
13296.29533,31.166666
13299.41314,30.8611107
13302.4985,29.833334
13305.48293,28.3611126
13308.31834,27.4444447
13311.06212,27.0277786
13313.76589,26.5833359
13316.42357,26.083334
13319.03286,25.5555573
13321.58779,24.8055553
13324.06774,23.833334
13326.45195,22.7500019
13328.72639,20.9722214
13330.82438,20.1944466
13332.84333,19.6111107
13334.80397,19.0555553
13336.71022,18.4722233
13338.55699,17.583334
13340.31597,16.7222233
13341.98778,15.8611116
13343.57351,14.9722223
13345.07128,14.083334
13346.47927,13.250001
13347.80475,12.333334
13349.03779,11.166667
13350.15418,10.25
13351.17955,9.916667
13352.17098,9.6388893
13353.13522,9.4444447
13354.07943,8.9722223
13354.97644,8.6388884
13355.84064,8.5
13356.69044,8.4722223
13357.53797,8.5
13358.38776,8.5277786
13359.24033,8.583334
13360.09898,8.666667
13360.96543,9.0555563
13361.87132,9.6388893
13362.83497,10.1111116
13363.84584,10.4444456
13364.89067,10.7777777
13365.96818,11.1388893
13367.08248,11.5277777
13368.23497,11.916667
13369.42635,12.3055553
13370.65736,12.7222223
13371.92927,13.1666679
13373.24642,13.6388893
13374.60997,14.1111107
13376.02074,14.5555563
13377.47683,15.000001
13378.97646,15.250001
13380.50202,15.5277796
13382.05442,15.8055553
13383.63459,16.083334
13385.24351,16.4444447
13386.88755,17.6388893
13388.65209,18.9444447
13390.54607,19.8055553
13392.52614,20.416666
13394.56856,21.0277786
13396.67082,21.5
13398.82161,21.9722233
13401.01829,22.2777786
13403.24553,22.4722233
13405.49357,22.6388893
13407.75691,22.8333359
13410.04108,23.0000019
13412.34052,23.1666679
13414.65662,23.333334
13416.99081,23.4444447
13419.33468,23.4722233
13421.68276,23.4166679
13424.02386,23.3888893
13426.36217,23.375
13428.70053,23.3611107
13431.03607,23.3888893
13433.37582,23.4166679
13435.71691,23.5277805
13438.06911,23.6944466
13440.43943,23.916666
13442.83051,24.1388893
13445.24528,24.4166679
13447.68635,24.6388893
13450.14964,24.833334
13452.63388,25.0555573
13455.13883,25.166666
13457.65642,25.1944466
13460.17525,25.2777786
13462.70241,25.3888912
13465.24223,25.5
13467.7916,25.666666
13470.35921,25.8888912
13472.94747,26.1388893
13475.56072,26.416666
13478.20335,26.6944447
13480.87214,27.0000019
13483.57313,27.333334
13486.3058,27.6666679
13489.07179,28.0277786
13491.87559,28.4444466
13494.71934,28.8333359
13497.60373,29.2222252
13500.52524,29.6388893
13503.48841,30.0555573
13506.49506,30.5000019
13509.54432,30.916666
13512.63712,31.333334
13515.76969,31.75
13518.94391,32.1388931
13522.15898,32.5
13525.40819,32.8611145
13528.6955,33.1944466
13532.01413,33.5
13535.36332,33.8055573
13538.74511,34.1111145
13542.15539,34.6666679
13545.62333,34.9444466
13549.11692,35.1388893
13552.62995,35.3611107
13556.16735,35.5555573
13559.72204,35.8611107
13563.30947,36.1944427
13566.92803,36.4722252
13570.57436,36.7777824
13574.25348,37.0277786
13577.95536,37.3055573
13581.68728,37.5833359
13585.44469,37.8333359
13589.2271,38.0833359
13593.03683,38.3333359
13596.86923,38.5833359
13600.72898,38.8055573
13604.60859,39.0277786
13608.51041,39.25
13612.43685,39.4722252
13616.38311,39.6944466
13620.354,39.9166641
13624.3447,40.1111145
13628.35483,40.3333321
13632.38964,40.5833359
13636.44698,40.6111107
13640.50958,40.6388893
13644.57248,40.5555573
13648.62704,40.3333321
13652.66185,40
13656.66088,39.6944466
13660.63177,39.2222214
13664.55304,38.7777786
13668.42987,38.3888855
13672.27016,38.0000038
13676.06924,37.5833359
13679.82895,37.1388893
13683.54193,36.7222214
13687.21326,36.2777786
13690.84236,35.8333321
13694.42482,35.4444427
13697.97056,35.0833359
13701.47804,34.7777786
13704.95497,34.5833359
13708.41457,34.4166679
13711.85539,34.3611145
13715.29276,34.4166679
13718.73359,34.5277786
13722.18553,34.6666679
13725.65346,34.9166679
13729.14428,35.1111107
13732.65667,35.3888931
13736.1947,35.6388931
13739.75772,35.8888893
13743.34792,36.1666641
13746.9637,36.4166679
13750.6067,36.6388931
13754.2697,36.8888893
13757.95769,37.1666679
13761.67572,37.4166679
13765.41647,37.6944427
13769.18729,38.0000038
13772.98637,38.2777786
13776.81321,38.5555573
13780.67018,38.8333359
13784.55256,39.0833321
13788.46233,39.3333359
13792.3947,39.6111107
13796.35484,39.8611107
13800.34242,40.1388893
13804.35532,40.3611145
13808.39291,40.6388893
13812.45581,40.8611145
13816.54092,41.0555573
13820.64798,41.2500038
13824.77198,41.4722214
13828.92072,41.6666679
13833.08637,41.8611107
13837.27146,42.0833359
13841.48133,42.3055573
13845.71085,42.5
13849.96241,42.7222252
13854.23359,42.9166679
13858.52421,43.1111107
13862.8369,43.2777786
13867.16362,43.4444466
13871.50966,43.6388931
13875.87248,43.75
13880.24641,43.7638893
13884.6244,43.7777824
13889.00111,43.6388931
13893.3666,43.3888893
13897.70443,43.0833359
13902.01171,42.7500038
13906.28828,42.3055573
13910.5178,41.8888893
13914.70822,41.3888893
13918.8461,40.9166679
13922.93677,40.4722214
13926.98547,40.0277786
13930.98727,39.5833321
13934.94706,39.1666679
13938.86277,38.7222252
13942.73404,38.2777786
13946.56322,37.7500038
13950.3373,36.7777824
13954.01643,36.3333321
13957.64887,36.0277748
13961.25077,35.6944427
13964.82152,35.3888931
13968.35955,34.9722214
13971.85805,34.5833359
13975.31554,34.2500038
13978.73971,33.9444466
13982.13539,33.6388893
13985.49846,33.4722214
13988.84691,33.3333321
13992.17943,33.25
13995.50362,33.2777786
13998.83261,33.4166679
14002.17346,33.5
14005.52469,33.7222214
14008.89609,33.8888893
14012.28415,34.0833359
14015.69373,34.2777786
14019.12067,34.4166679
14022.5636,34.5833359
14026.02109,34.6944466
14029.48969,34.7777786
14032.96874,34.8611107
14036.454,34.8333359
14039.93861,34.75
14043.41276,34.6666679
14046.87858,34.5555534
14050.3354,34.3888893
14053.77345,34.3333359
14057.20804,34.2222214
14060.62943,34.2638855
14064.05498,34.3055534
14067.48679,34.4722214
14070.93317,34.7222214
14074.40667,35.0555573
14077.91137,35.5277786
14081.46328,36.1111107
14085.07571,36.3333321
14088.70816,36.5277786
14092.36227,36.7222214
14096.0336,36.9722252
14099.72992,37.2777786
14103.45906,37.5555534
14107.2137,37.8611107
14111.0012,38.2222214
14114.82248,38.5277748
14118.67432,38.8055573
14122.5563,39.0555611
14126.4609,39.3333359
14130.39568,39.6111107
14134.35582,39.8333359
14138.33818,40.0555534
14142.3452,40.3055573
14146.37477,40.3611145
14150.41236,40.3194466
14154.44332,40.2777786
14158.47012,40.0833321
14162.47992,39.8055573
14166.4595,39.5555611
14170.41651,39.1666679
14174.33222,38.8055573
14178.21183,38.4722214
14182.06046,38.1111107
14185.87064,37.8611107
14189.65814,37.5555534
14193.41277,37.3333359
14197.1452,37.2222214
14200.86878,37.1666679
14204.58454,37.1944504
14208.30535,37.3611107
14212.04055,37.5277824
14215.79241,37.7500038
14219.56879,38.0555534
14223.37342,38.5833359
14227.23317,39.1111107
14231.14332,39.4166679
14235.08403,39.6388893
14239.04937,39.8333359
14243.03173,40.0833321
14247.04153,40.3888931
14251.07943,40.5833359
14255.13678,40.7222252
14259.21049,40.8611145
14263.2956,41.0555573
14267.40266,41.2222252
14271.52388,41.6388893
14275.68675,42.1666679
14279.90496,42.6944427
14284.17336,42.8333321
14288.45827,43
14292.75722,43.1388893
14297.07005,43.2777786
14301.39941,43.4444466
14305.7428,43.7222252
14310.11662,44.0277786
14314.51832,44.3055573
14318.9478,44.5555573
14323.40499,44.8055573
14327.88445,45.0555534
14332.39165,45.3055573
14336.9211,45.5833359
14341.47832,45.8611145
14346.06611,46.1388931
14350.67888,46.4166679
14355.32224,46.7222214
14359.99333,47
14364.69218,47.2222214
14369.41613,47.4722252
14374.16219,47.5555534
14378.91949,47.6388893
14383.68222,47.5833321
14388.43939,47.4444466
14393.18557,47.1944466
14397.90386,46.8888893
14402.59447,46.3888893
14407.23222,45.9166679
14411.82277,45.4166679
14416.3661,44.8611107
14420.85112,44.3055573
14425.28329,43.75
14429.65723,43.1388893
14433.97006,42.5277786
14438.2244,41.8888893
14442.41226,41.2777786
14446.54155,40.6666679
14450.60723,40.0555534
14454.6118,39.4722252
14458.56047,38.8888893
14462.44841,38.3333359
14466.28315,37.8055573
14470.06278,37.2222214
14473.7841,36.5833321
14477.44377,35.9444466
14481.03734,35.25
14484.56363,34.5000038
14488.01278,33.7777786
14491.38974,33.0833321
14494.69928,32.3611107
14497.9346,31.6666679
14501.10243,31.0277786
14504.20445,30.3611145
14507.23982,29.7222214
14510.21313,29.0833359
14513.12075,28.4444466
14515.96624,27.8055553
14518.74612,27.1944447
14521.4649,26.6388893
14524.12976,26.1388893
14526.74301,25.666666
14529.31062,25.2777786
14531.83778,24.8888874
14534.32606,24.5277786
14536.77974,24.2222233
14539.20137,23.916666
14541.59391,23.6111107
14543.95445,23.4166679
14546.29554,23.2777786
14548.62417,23.1944447
14550.94305,23.2777786
14553.27168,23.4722233
14555.61833,23.6944466
14557.98719,24.0277786
14560.39085,24.5000019
14562.84025,24.8611126
14565.32728,25.3055553
14567.85721,25.6944447
14570.42603,26.0555573
14573.03254,26.3888893
14575.67079,26.7222233
14578.34399,27.0277786
14581.0461,27.333334
14583.77877,27.6666679
14586.54645,27.9722233
14589.34299,28.333334
14592.17736,28.7222233
14595.04888,29.0833359
14597.9565,29.4166679
14600.89925,29.7500019
14603.87352,30.083334
14606.88296,30.3888893
14609.92111,30.7222233
14612.99258,31.0555592
14616.09927,31.3888874
14619.23739,31.6944447
14622.408,32.0277786
14625.60999,32.3333321
14628.84254,32.6111107
14632.10484,32.8611145
14635.39015,33.1388893
14638.70525,33.4166679
14642.04611,33.6944466
14645.41473,34
14648.81597,34.3055534
14652.24569,34.6111107
14655.70807,34.8888893
14659.19611,35.1666679
14662.71191,35.4166679
14666.25488,35.6944427
14669.82345,35.9444466
14673.41921,36.2222252
14677.04055,36.4722252
14680.68688,36.7222214
14684.36045,36.9722252
14688.05677,37.1944504
14691.77758,37.3888893
14695.51555,37.5833359
14699.27297,37.7500038
14703.04935,37.9166679
14706.84009,38.0833359
14710.64982,38.2777786
14714.47666,38.4444466
14718.32017,38.6388893
14722.18547,38.8333359
14726.06786,39.0000038
14729.96929,39.1666679
14733.885,39.3333359
14737.81737,39.4722252
14741.76604,39.5833321
14745.72341,39.75
14749.69986,39.9166641
14753.69055,40.0833321
14757.69791,40.2500038
14761.72438,40.4444466
14765.76784,40.6388893
14769.83322,40.8333321
14773.91555,41.0277786
14778.01733,41.1944466
14782.13828,41.3888893
14786.27616,41.5555573
14790.43324,41.7777824
14794.61,41.9444427
14798.80342,42.1388893
14803.01885,42.3055573
14807.24837,42.4722252
14811.49715,42.6388893
14815.76,42.7777786
14820.03673,42.9444466
14824.33275,43.0833359
14828.64003,43.2222252
14832.96384,43.3611107
14837.29889,43.5
14841.64783,43.6388931
14846.01331,43.75
14850.38725,43.8333321
14854.77218,43.9444466
14859.16556,43.9722252
14863.56171,43.9166679
14867.95498,43.8611145
14872.34002,43.6388931
14876.70551,43.3611107
14881.04056,43
14885.33951,42.6111145
14889.60218,42.1111145
14893.81227,41.6111107
14897.9749,41.0555573
14902.07946,40.5
14906.12847,39.9166641
14910.12159,39.3055573
14914.05119,38.75
14917.92761,38.25
14921.75168,37.7222214
14925.52298,37.2222214
14929.24656,36.75
14932.92067,36.1666641
14936.53866,35.5277786
14940.09057,34.9444466
14943.58416,34.3333359
14947.01875,33.6666679
14950.38459,33.1388893
14953.6997,32.6111107
14956.96001,31.9444447
14960.15368,31.4166679
14963.29649,31.25
14966.42073,31.083334
14969.5302,30.9444466
14972.62389,30.8055553
14975.70369,30.7777786
14978.7826,30.8055553
14981.8624,30.833334
14984.94687,30.9999981
14988.04611,31.1388874
14991.15924,31.333334
14994.29372,31.5555553
14997.4485,31.75
15000.62467,31.9722233
15003.82111,32.1944427
15007.03977,32.3888893
15010.27984,32.6111107
15013.54016,32.8333359
15016.82469,32.9722252
15020.12111,33.1666679
15023.43697,33.3611107
15026.7743,33.5833321
15030.13181,33.8055573
15033.51361,34.0833359
15036.92111,34.3333359
15040.3536,34.5555534
15043.81042,34.7777786
15047.28735,35
15050.78863,35.2222252
15054.31,35.4444427
15057.85358,35.6944427
15061.42433,35.9722252
15065.02067,36.2222252
15068.64422,36.5277786
15072.29611,36.8333359
15075.97854,37.1388893
15079.69379,37.4444466
15083.43732,37.7222214
15087.21092,38.0000038
15091.01,38.3055573
15094.83962,38.6111107
15098.70214,38.9166679
15102.59286,39.1944466
15106.51374,39.5
15110.46277,39.6666679
15114.42847,39.8055573
15118.41049,39.9444466
15122.40396,39.8611107
15126.39153,39.6388893
15130.35445,39.3888931
15134.29238,39.0555611
15138.19936,38.6111107
15142.05953,38.3055573
15145.89149,37.9444466
15149.68501,37.6111145
15153.4452,37.25
15157.17156,36.9166679
15160.86233,36.5833321
15164.522,36.25
15168.14612,35.9166679
15171.73691,35.5555573
15175.29377,35.2222252
15178.81513,34.8611107
15182.30252,34.5277786
15185.75445,34.1944427
15189.17306,33.8611107
15192.56041,33.5
15195.90959,32.8888893
15199.19969,32.5833359
15202.45723,32.3611107
15205.69255,32.1388931
15208.90761,31.8888912
15212.09572,31.5555553
15215.25243,31.1388874
15218.36556,30.6388893
15221.4287,30.166666
15224.44647,30.0277786
15227.44852,29.9166698
15230.44128,29.833334
15233.42389,29.7500019
15236.39816,29.6944447
15239.36869,29.7222214
15242.34019,29.6944447
15245.31072,29.6111088
15248.27111,29.5555573
15251.22594,29.5277767
15254.1798,29.5185165
15257.13093,29.5092602
15260.08294,29.5000019
15263.03222,29.5277767
15265.98428,29.5555573
15268.94092,29.583334
15271.89853,29.6111088
15274.86072,29.6666698
15277.82666,29.6944447
15280.79538,29.7500019
15283.77147,29.7777805
15286.74852,29.8888893
15289.73851,29.9722214
15292.735,30.0555573
15295.73982,30.166666
15298.75759,30.2777786
15301.78463,30.4722214
15304.83297,30.7500019
15307.90722,30.9999981
15311.00646,31.25
15314.13261,31.5555553
15317.28739,31.7777786
15320.46633,32
15323.66555,32.1944427
15326.88421,32.3333321
15330.11873,32.4444427
15333.36238,32.5833359
15336.6219,32.7222252
15339.89333,32.8333359
15343.17586,32.9166679
15346.46873,33
15349.76793,33.0833321
15353.07747,33.1388893
15356.39055,33.2222214
15359.71196,33.2777786
15363.04096,33.3333321
15366.37348,33.3888893
15369.71359,33.4444466
15373.05722,33.5555573
15376.41196,33.6666679
15379.77985,33.8055573
15383.15959,34.0277786
15386.56361,34.3611145
15389.99888,34.6666679
15393.4647,34.9722214
15396.9632,35.3333359
15400.49568,35.6111107
15404.05809,35.9444466
15407.65166,36.2222252
15411.273,36.3888893
15414.91322,36.5277786
15418.5651,36.5
15422.21644,36.4722252
15425.86277,36.3333321
15429.49522,36.0833359
15433.10487,35.75
15436.679,35.4166679
15440.22196,34.9722214
15443.71833,34.5277786
15447.17027,34.0277786
15450.57429,33.5277786
15453.92625,33.0555573
15457.23302,32.5277786
15460.485,32.0555573
15463.68977,31.6388912
15466.85482,31.2222233
15469.97628,30.833334
15473.06074,30.5000019
15476.11,30.1111126
15479.12038,29.6944447
15482.09091,29.3055573
15485.02075,28.9166641
15487.91347,28.5277805
15490.76556,27.9444427
15493.55932,27.3611107
15496.29643,27.1388893
15499.00966,26.9166679
15501.70231,26.6944447
15504.3711,26.4444447
15507.0149,26.1666698
15509.63253,25.8888912
15512.22078,25.7777786
15514.7995,25.7222233
15517.3711,25.75
15519.94547,25.8611107
15522.53253,26.083334
15525.14023,26.2777767
15527.76897,26.5833359
15530.42665,26.8611126
15533.11211,27.1666679
15535.82977,27.5
15538.5791,27.8611126
15541.36623,28.2222214
15544.18776,28.6111126
15547.04817,29.0277767
15549.95201,29.5277767
15552.90407,29.8888893
15555.89405,30.3055534
15558.92387,30.6111145
15561.98423,30.833334
15565.0687,30.9722233
15568.16516,31.166666
15571.28297,31.2222233
15574.40443,31.3611107
15577.53978,31.5833359
15580.69927,31.8055553
15583.87904,32.1388931
15587.09411,32.5555573
15590.34887,33
15593.64807,33.4166679
15596.99096,33.8611107
15600.37624,34.2777786
15603.80527,34.6666679
15607.27109,35.0555573
15610.77579,35.4722252
15614.32432,35.8333321
15617.90677,36.2222252
15621.53032,36.5555573
15625.18499,37.1111145
15628.89519,37.6111145
15632.65768,37.8333359
15636.44009,38.0277824
15640.24426,38.25
15644.06833,38.5000038
15647.91739,38.8055573
15651.79937,39.1666679
15655.71508,39.3333359
15659.64985,39.5277786
15663.60166,39.6111107
15667.56181,39.5833359
15671.52159,39.5555611
15675.47618,39.3888931
15679.41651,39.0555611
15683.32111,38.7222252
15687.19239,38.3611145
15691.02991,37.9166679
15694.82065,37.5833359
15698.58036,37.1666679
15702.29612,36.8333359
15705.97855,36.5555573
15709.63545,36.2777786
15713.26234,36.1388931
15716.87755,35.9722252
15720.4739,35.9166679
15724.06469,36
15727.666,36.1666641
15731.28179,36.3055573
15734.91367,36.6388931
15738.57667,36.8611107
15742.26188,36.9999962
15745.96323,37.1388893
15749.67622,37.2777786
15753.40536,37.3055573
15757.135,37.3333359
15760.86743,37.4722252
15764.61602,37.6666679
15768.38177,37.8055573
15772.16371,38.0555534
15775.96833,38.25
15779.7924,38.3611145
15783.62992,38.4444466
15787.47342,38.5277748
15791.32761,38.5416679
15795.18084,38.5555573
15799.03545,38.5462952
15802.89149,38.5370369
15806.74426,38.5277748
15810.59844,38.4166679
15814.43917,38.3611145
15818.27435,38.4259262
15822.11835,38.4907417
15825.96648,38.5555573
15829.82345,38.8888893
15833.71139,39.1388931
15837.62432,39.25
15841.55076,39.3611107
15845.48591,39.4722252
15849.43458,39.5833321
15853.39195,39.8333359
15857.37431,40.2500038
15861.40078,40.6666679
15865.46646,40.9166679
15869.55962,41.1666679
15873.67528,41.4444427
15877.81871,41.7500038
15881.99524,42.0833359
15886.20255,42.4166679
15890.44577,42.7500038
15894.71973,43
15899.01868,43.1388893
15903.33415,43.3055611
15907.66365,43.4444466
15912.00968,43.6111145
15916.36973,44.0277786
15920.77143,44.5555573
15925.22862,44.7500038
15929.70253,44.9722252
15934.2014,45.1944427
15938.71974,45.4444466
15943.26307,45.6666718
15947.83141,45.9444466
15952.42473,46.0277748
15957.0292,46.0555573
15961.63363,45.9722252
15966.22973,45.75
15970.8064,45.4444466
15975.34974,45.0277786
15979.85417,44.3888893
15984.29197,43.8055534
15988.67146,43.1944427
15992.99248,42.4444466
15997.23589,41.8888893
16001.42631,41.3611145
16005.56142,40.8611145
16009.64653,40.3888931
16013.6869,39.9722252
16017.68315,39.5
16021.63459,39.0277786
16025.53642,38.5555573
16029.39103,38.0277824
16033.1952,37.4722252
16036.94151,36.9999962
16040.64286,36.5555573
16044.29753,36.1388931
16047.91053,35.6666679
16051.47851,35.2222252
16054.99987,34.9166679
16058.49282,34.6111107
16061.95308,34.3611145
16065.38835,34.2777786
16068.81739,34.3055534
16072.2471,34.4166679
16075.69003,34.6111107
16079.1503,34.8055534
16082.63,35
16086.13129,35.2777786
16089.6582,35.5
16093.2095,35.75
16096.78363,36
16100.38275,36.2777786
16104.01186,36.5555573
16107.66652,37.1111145
16111.37899,37.6111145
16115.13918,37.8611107
16118.92437,37.9722214
16122.72298,38.0833359
16126.53039,38.1666718
16130.34845,38.25
16134.17252,38.5000038
16138.02158,38.8611145
16141.90911,39.2222214
16145.83038,39.4166679
16149.77349,39.5555611
16153.72808,39.6666679
16157.69378,39.7777786
16161.67301,39.8888931
16165.66093,40
16169.66239,40.1388893
16173.6753,40.3333321
16177.70765,40.5833359
16181.76747,40.8888893
16185.85536,41.3333359
16189.99021,41.5555573
16194.14475,41.7222214
16198.31595,41.8611107
16202.5036,42
16206.70257,42.2222214
16210.92634,42.4444466
16215.16975,42.6388893
16219.43259,42.8333321
16223.7175,43.0555573
16228.022,43.2222252
16232.34581,43.4166679
16236.68641,43.5833359
16241.04368,43.7777824
16245.42306,43.9444466
16249.81644,44.0833321
16254.22638,44.25
16258.6503,44.3888893
16263.08811,44.5277786
16267.54252,44.7222214
16272.01365,44.7361145
16276.4889,44.7500038
16280.9628,44.6666679
16285.42838,44.4722252
16289.87723,44.25
16294.30115,43.7777824
16298.68053,43.1666679
16302.99615,42.5
16307.24511,41.7500038
16311.42164,40.9166679
16315.51231,40.0277786
16319.51655,39.0000038
16323.4156,38.0000038
16327.21467,36.9722252
16330.91325,35.9444466
16334.50681,34.8888893
16337.99698,33.7777786
16341.37393,32.7222252
16344.64536,31.6944447
16347.81596,30.666666
16350.88188,29.7500019
16353.85797,28.8333359
16356.7406,27.9722233
16359.53714,27.25
16362.26314,26.6111126
16364.9236,25.75
16367.49954,24.833334
16369.98227,23.9444466
16372.37613,23.1111126
16374.68809,22.25
16376.91254,21.4722233
16379.06055,20.7222214
16381.13227,20
16383.13178,19.333334
16385.06582,18.7777767
16386.94314,18.0555553
16388.74936,17.3055553
16390.47949,16.5555573
16392.13464,15.8055553
16393.71578,15.083333
16395.22374,14.3055563
16396.65482,13.500001
16398.00449,12.7222223
16399.2764,11.9722233
16400.47406,11.2222223
16401.59601,10.6388893
16402.66029,10.1388893
16403.67393,9.666667
16404.64036,9.3055553
16405.57126,9.0277777
16406.47382,8.6944447
16407.34358,8.416667
16408.18504,8.083333
16408.99318,7.7777777
16409.77124,7.7499995
16410.54605,7.7777777
16411.32411,7.8333335
16412.10725,7.9444447
16412.9015,8.166666
16413.71847,8.5
16414.56826,8.7777777
16415.44636,9.1388893
16416.36003,9.6388893
16417.32368,10.166667
16418.34072,10.3611107
16419.37658,10.6111116
16420.43808,10.8611116
16421.52392,11.166667
16422.64032,11.5555563
16423.7963,12
16424.996,12.7777786
16426.27425,13.666667
16427.64058,14.2222233
16429.06246,14.4722223
16430.51021,14.6944447
16431.9793,14.916667
16433.47151,15.1111107
16434.98225,15.8055553
16436.56242,16.9722233
16438.26026,18.1944447
16440.07926,18.7222233
16441.95217,19.2777786
16443.87948,19.7777805
16445.85678,20.2222233
16447.87974,20.6388893
16449.94312,20.8055553
16452.02444,20.9722214
16454.12115,21.1111107
16456.23175,21.1944447
16458.35197,21.333334
16460.48478,21.8611126
16462.67169,22.4444447
16464.91559,22.8888893
16467.20392,23.2222214
16469.52699,23.6111107
16471.88753,23.9722233
16474.28563,24.3055553
16476.71559,24.5555553
16479.17054,24.7222214
16481.64367,24.9166679
16484.13473,25.1111126
16486.64676,25.3055553
16489.1767,25.7777786
16491.75385,26.2777767
16494.38259,26.5000019
16497.03194,26.7222233
16499.70514,26.9722214
16502.4017,27.4166679
16505.1427,28.0555553
16507.94929,28.7222233
16510.82081,29.0555573
16513.72743,29.3888893
16516.6656,29.6111088
16519.62599,29.7777805
16522.60485,29.9444447
16525.59857,30.1111126
16528.61078,30.2500019
16531.63504,30.6944466
16534.70374,31.1388874
16537.81877,31.333334
16540.95134,31.5555553
16544.10805,31.7777786
16547.28505,32.2222252
16550.50648,32.8055573
16553.78824,33.25
16557.11243,33.2222214
16560.43587,33.1944466
16563.7545,33.0555573
16567.05925,32.75
16570.33545,32.3055573
16573.56522,31.8611126
16576.7525,31.2777786
16579.87951,30.6944466
16582.94821,30.083334
16585.95764,29.4444447
16588.90137,28.8055553
16591.78298,28.1388893
16594.59618,27.6666679
16597.36217,27.333334
16600.0965,27.0277786
16602.79862,26.6944447
16605.46904,26.3888893
16608.10729,25.5555573
16610.66222,24.583334
16613.12145,24.1666679
16615.53753,23.75
16617.9134,23.3055553
16620.24339,22.4722233
16622.49006,21.3888893
16624.62973,20.5
16626.67923,20.2777786
16628.70775,20.0555573
16630.71282,19.833334
16632.69567,19.6111107
16634.6575,19.3888893
16636.59591,19.0277767
16638.49939,18.6944447
16640.36838,18.4444447
16642.21237,18.2777786
16644.04082,18.1944447
16645.85982,18.166666
16647.67715,18.2777786
16649.50448,18.3888912
16651.34292,18.4722233
16653.19082,18.583334
16655.0487,18.6388893
16656.91327,18.6944447
16658.78226,18.75
16660.6568,18.833334
16662.54083,18.8888893
16664.42925,18.9722233
16666.32717,19.0000019
16668.22671,19.0555553
16670.1318,19.1388893
16672.04639,19.2500019
16673.97092,19.3888893
16675.91052,19.6388893
16677.87393,19.8611126
16679.85955,20.1388893
16681.87418,20.4722233
16683.9209,20.9722214
16686.01889,21.2777786
16688.14615,21.5
16690.29562,21.75
16692.47142,22.0000019
16694.67088,22.3611107
16696.90781,22.7222233
16699.17948,23.0555553
16701.48447,23.3611107
16703.82144,23.6388893
16706.18475,23.8055573
16708.56618,23.916666
16710.95726,23.9722233
16713.3539,24.0277786
16715.75756,24.0555553
16718.16253,24.041666
16720.56757,24.0277786
16722.96976,24
16725.36918,23.9722233
16727.76728,23.9444466
16730.16114,23.9722233
16732.55924,24
16734.95865,24.083334
16737.3664,24.2500019
16739.79229,24.4444447
16742.23613,24.7222214
16744.70926,25.0555573
16747.2142,25.3888912
16749.75247,25.7222233
16752.32564,26.083334
16754.93333,26.3888893
16757.57319,26.6944447
16760.24198,26.9722214
16762.93855,27.2777786
16765.66732,27.5555573
16768.42221,27.8611126
16771.20934,28.2222214
16774.03087,28.5
16776.88018,28.6944447
16779.75067,28.8888893
16782.63885,28.8611126
16785.52602,28.7222233
16788.39754,28.5
16791.24685,28.1666679
16794.06455,27.6666679
16796.83054,27.2222233
16799.55376,26.666666
16802.21977,26.1388893
16804.83302,25.5833321
16807.39229,25.0277786
16809.89446,24.4722214
16812.34258,23.8888893
16814.73088,23.333334
16817.06365,22.7777767
16819.34226,22.1944447
16821.56116,21.6388893
16823.72584,21.083334
16825.83366,20.5
16827.88316,19.833334
16829.86722,19.1111107
16831.77787,18.4999981
16833.62854,17.8055553
16835.40866,17.1944447
16837.12769,16.6944447
16838.79774,16.2777786
16840.42513,15.8888893
